transaction_id,order_date,region,product_category,sales_channel,customer_segment,units_sold,unit_price,discount_rate,gross_revenue,discount_amount,net_revenue,month,seasonality_multiplier
6582,2023-11-17,South,Furniture,Partner,Mid Market,10,180.26,0.05,1802.6,90.13,2140.59,11,1.25
6583,2023-10-01,Northeast,Services,Online,Small Business,8,147.32,0.05,1178.56,58.93,1399.54,10,1.25
6584,2024-07-09,South,Technology,Online,Mid Market,1,201.23,0.1,201.23,20.12,199.22,7,1.1
6585,2025-04-23,Midwest,Technology,Retail,Enterprise,8,284.18,0.05,2273.44,113.67,2159.77,4,1.0
6586,2024-10-29,South,Services,Online,Small Business,6,202.05,0.05,1212.3,60.62,1439.61,10,1.25
6587,2025-09-26,Northeast,Software,Partner,Mid Market,4,205.29,0.05,821.16,41.06,780.1,9,1.0
6588,2024-01-15,South,Services,Partner,Small Business,3,270.37,0.1,811.11,81.11,730.0,1,1.0
6589,2024-12-11,West,Technology,Online,Mid Market,5,286.36,0.0,1431.8,0.0,1789.75,12,1.25
6590,2025-01-15,Midwest,Technology,Online,Small Business,5,185.3,0.1,926.5,92.65,833.85,1,1.0
6591,2024-11-05,South,Office Supplies,Direct Sales,Enterprise,7,208.79,0.0,1461.53,0.0,1826.91,11,1.25
6592,2023-04-26,West,Office Supplies,Online,Small Business,9,138.22,0.0,1243.98,0.0,1243.98,4,1.0
6593,2024-08-27,South,Furniture,Online,Enterprise,11,198.13,0.1,2179.43,217.94,2157.64,8,1.1
6594,2025-12-01,Midwest,Services,Online,Enterprise,1,215.11,0.0,215.11,0.0,268.89,12,1.25
6595,2024-01-14,South,Services,Direct Sales,Enterprise,9,185.45,0.0,1669.05,0.0,1669.05,1,1.0
6596,2024-04-10,West,Furniture,Partner,Enterprise,3,150.65,0.1,451.95,45.2,406.76,4,1.0
6597,2023-10-07,Northeast,Technology,Retail,Small Business,6,141.49,0.05,848.94,42.45,1008.12,10,1.25
6598,2024-09-09,South,Technology,Online,Consumer,6,237.24,0.15,1423.44,213.52,1209.92,9,1.0
6599,2023-04-28,South,Office Supplies,Retail,Small Business,4,209.61,0.15,838.44,125.77,712.67,4,1.0
6600,2023-11-05,Midwest,Technology,Online,Mid Market,2,189.69,0.0,379.38,0.0,474.22,11,1.25
6601,2023-04-10,Midwest,Office Supplies,Partner,Small Business,5,112.16,0.0,560.8,0.0,560.8,4,1.0
6602,2023-09-18,Northeast,Office Supplies,Online,Enterprise,3,183.08,0.0,549.24,0.0,549.24,9,1.0
6603,2025-09-19,South,Services,Retail,Enterprise,4,166.46,0.05,665.84,33.29,632.55,9,1.0
6604,2023-10-13,West,Furniture,Retail,Enterprise,6,108.63,0.0,651.78,0.0,814.72,10,1.25
6605,2023-11-24,Northeast,Office Supplies,Online,Small Business,11,240.28,0.0,2643.08,0.0,3303.85,11,1.25
6606,2023-03-04,Northeast,Software,Direct Sales,Small Business,7,226.52,0.0,1585.64,0.0,1585.64,3,1.0
6607,2024-11-17,Midwest,Office Supplies,Online,Enterprise,2,195.57,0.0,391.14,0.0,488.92,11,1.25
6608,2025-01-07,South,Services,Online,Consumer,11,102.0,0.1,1122.0,112.2,1009.8,1,1.0
6609,2025-10-27,South,Office Supplies,Direct Sales,Small Business,3,234.58,0.15,703.74,105.56,747.72,10,1.25
6610,2024-09-30,South,Services,Online,Consumer,7,196.55,0.0,1375.85,0.0,1375.85,9,1.0
6611,2025-07-24,Northeast,Technology,Online,Mid Market,5,193.79,0.05,968.95,48.45,1012.55,7,1.1
6612,2024-04-20,South,Office Supplies,Retail,Enterprise,4,195.43,0.0,781.72,0.0,781.72,4,1.0
6613,2023-02-22,West,Office Supplies,Online,Mid Market,4,144.06,0.0,576.24,0.0,576.24,2,1.0
6614,2025-01-23,West,Services,Direct Sales,Enterprise,9,186.57,0.05,1679.13,83.96,1595.17,1,1.0
6615,2024-04-30,West,Technology,Online,Consumer,9,246.46,0.0,2218.14,0.0,2218.14,4,1.0
6616,2024-02-13,West,Technology,Online,Small Business,10,101.43,0.0,1014.3,0.0,1014.3,2,1.0
6617,2025-10-27,Midwest,Office Supplies,Partner,Mid Market,7,239.83,0.15,1678.81,251.82,1783.74,10,1.25
6618,2024-10-29,West,Technology,Online,Consumer,1,206.62,0.0,206.62,0.0,258.27,10,1.25
6619,2025-04-14,South,Office Supplies,Direct Sales,Small Business,1,218.32,0.05,218.32,10.92,207.4,4,1.0
6620,2025-05-25,West,Services,Online,Mid Market,3,175.8,0.1,527.4,52.74,474.66,5,1.0
6621,2024-01-02,Northeast,Services,Online,Small Business,3,176.66,0.1,529.98,53.0,476.98,1,1.0
6622,2025-09-28,Northeast,Technology,Online,Mid Market,7,113.42,0.1,793.94,79.39,714.55,9,1.0
6623,2023-09-07,Midwest,Technology,Online,Small Business,2,166.19,0.0,332.38,0.0,332.38,9,1.0
6624,2024-01-15,Midwest,Office Supplies,Retail,Mid Market,8,202.55,0.2,1620.4,324.08,1296.32,1,1.0
6625,2025-05-21,West,Office Supplies,Online,Mid Market,1,267.33,0.1,267.33,26.73,240.6,5,1.0
6626,2025-04-14,Midwest,Software,Retail,Small Business,11,199.34,0.15,2192.74,328.91,1863.83,4,1.0
6627,2025-02-13,Northeast,Software,Online,Enterprise,8,110.9,0.2,887.2,177.44,709.76,2,1.0
6628,2025-07-07,West,Office Supplies,Online,Small Business,9,182.8,0.0,1645.2,0.0,1809.72,7,1.1
6629,2024-03-30,South,Technology,Online,Consumer,5,152.9,0.05,764.5,38.22,726.28,3,1.0
6630,2024-01-01,Northeast,Software,Retail,Mid Market,11,181.52,0.1,1996.72,199.67,1797.05,1,1.0
6631,2024-02-07,Midwest,Technology,Online,Mid Market,4,190.68,0.1,762.72,76.27,686.45,2,1.0
6632,2023-02-27,West,Technology,Online,Mid Market,6,293.96,0.2,1763.76,352.75,1411.01,2,1.0
6633,2024-06-04,Northeast,Software,Direct Sales,Small Business,6,206.05,0.2,1236.3,247.26,1087.94,6,1.1
6634,2023-07-29,West,Office Supplies,Online,Enterprise,8,205.52,0.0,1644.16,0.0,1808.58,7,1.1
6635,2025-11-30,West,Software,Online,Consumer,8,210.63,0.05,1685.04,84.25,2000.98,11,1.25
6636,2025-03-26,Midwest,Furniture,Online,Mid Market,1,152.45,0.0,152.45,0.0,152.45,3,1.0
6637,2023-06-22,South,Technology,Online,Mid Market,9,268.51,0.1,2416.59,241.66,2392.42,6,1.1
6638,2023-08-22,Midwest,Furniture,Partner,Enterprise,10,206.22,0.0,2062.2,0.0,2268.42,8,1.1
6639,2025-03-03,South,Office Supplies,Online,Enterprise,1,171.92,0.15,171.92,25.79,146.13,3,1.0
6640,2025-03-03,South,Technology,Retail,Enterprise,3,218.22,0.2,654.66,130.93,523.73,3,1.0
6641,2025-11-28,West,Software,Online,Consumer,7,262.3,0.0,1836.1,0.0,2295.12,11,1.25
6642,2023-04-29,West,Software,Direct Sales,Mid Market,5,204.07,0.05,1020.35,51.02,969.33,4,1.0
6643,2023-12-01,South,Furniture,Online,Small Business,6,185.69,0.0,1114.14,0.0,1392.67,12,1.25
6644,2023-11-20,Northeast,Services,Retail,Small Business,8,187.97,0.05,1503.76,75.19,1785.72,11,1.25
6645,2025-10-07,West,Services,Online,Mid Market,4,226.05,0.0,904.2,0.0,1130.25,10,1.25
6646,2023-10-11,South,Services,Retail,Enterprise,4,211.22,0.0,844.88,0.0,1056.1,10,1.25
6647,2023-08-01,South,Software,Retail,Small Business,8,198.52,0.0,1588.16,0.0,1746.98,8,1.1
6648,2025-07-17,Northeast,Furniture,Online,Small Business,3,176.04,0.0,528.12,0.0,580.93,7,1.1
6649,2025-01-21,West,Office Supplies,Retail,Consumer,6,202.06,0.05,1212.36,60.62,1151.74,1,1.0
6650,2023-12-05,South,Software,Retail,Small Business,4,108.27,0.05,433.08,21.65,514.28,12,1.25
6651,2025-11-11,South,Technology,Online,Mid Market,6,255.19,0.0,1531.14,0.0,1913.92,11,1.25
6652,2023-04-15,West,Software,Online,Small Business,4,189.85,0.0,759.4,0.0,759.4,4,1.0
6653,2025-02-08,West,Office Supplies,Online,Mid Market,2,127.19,0.0,254.38,0.0,254.38,2,1.0
6654,2024-12-16,Midwest,Technology,Online,Mid Market,10,168.56,0.0,1685.6,0.0,2107.0,12,1.25
6655,2025-02-01,Northeast,Office Supplies,Online,Consumer,11,229.09,0.1,2519.99,252.0,2267.99,2,1.0
6656,2024-01-14,South,Technology,Retail,Consumer,11,270.51,0.0,2975.61,0.0,2975.61,1,1.0
6657,2024-12-13,Northeast,Technology,Online,Small Business,3,214.08,0.2,642.24,128.45,642.24,12,1.25
6658,2023-08-13,Northeast,Services,Online,Mid Market,11,221.77,0.1,2439.47,243.95,2415.08,8,1.1
6659,2025-01-07,Northeast,Office Supplies,Partner,Enterprise,8,165.34,0.0,1322.72,0.0,1322.72,1,1.0
6660,2023-08-24,Northeast,Office Supplies,Retail,Small Business,1,291.65,0.0,291.65,0.0,320.82,8,1.1
6661,2023-07-02,Northeast,Technology,Direct Sales,Mid Market,11,176.01,0.05,1936.11,96.81,2023.23,7,1.1
6662,2024-12-12,Midwest,Office Supplies,Partner,Consumer,10,189.64,0.1,1896.4,189.64,2133.45,12,1.25
6663,2024-03-19,West,Technology,Partner,Enterprise,6,190.72,0.05,1144.32,57.22,1087.1,3,1.0
6664,2024-09-14,West,Software,Online,Mid Market,9,274.53,0.0,2470.77,0.0,2470.77,9,1.0
6665,2025-10-26,Northeast,Software,Partner,Mid Market,1,205.59,0.1,205.59,20.56,231.29,10,1.25
6666,2025-01-18,South,Services,Partner,Mid Market,4,232.39,0.2,929.56,185.91,743.65,1,1.0
6667,2023-06-04,South,Technology,Partner,Mid Market,7,156.89,0.0,1098.23,0.0,1208.05,6,1.1
6668,2023-09-14,South,Office Supplies,Online,Mid Market,6,210.54,0.1,1263.24,126.32,1136.92,9,1.0
6669,2023-08-23,Northeast,Software,Retail,Mid Market,6,158.14,0.1,948.84,94.88,939.35,8,1.1
6670,2024-05-14,Midwest,Technology,Retail,Small Business,9,154.59,0.0,1391.31,0.0,1391.31,5,1.0
6671,2023-10-16,West,Technology,Online,Consumer,8,222.18,0.05,1777.44,88.87,2110.71,10,1.25
6672,2024-05-24,South,Software,Partner,Small Business,5,169.67,0.0,848.35,0.0,848.35,5,1.0
6673,2024-12-09,Midwest,Software,Online,Mid Market,11,150.88,0.1,1659.68,165.97,1867.14,12,1.25
6674,2025-02-23,South,Furniture,Retail,Consumer,11,254.15,0.05,2795.65,139.78,2655.87,2,1.0
6675,2025-06-12,West,Technology,Retail,Mid Market,2,141.8,0.0,283.6,0.0,311.96,6,1.1
6676,2025-02-14,West,Office Supplies,Online,Small Business,3,291.29,0.1,873.87,87.39,786.48,2,1.0
6677,2023-10-25,Northeast,Furniture,Partner,Consumer,10,243.54,0.0,2435.4,0.0,3044.25,10,1.25
6678,2023-05-17,West,Office Supplies,Direct Sales,Enterprise,3,280.23,0.0,840.69,0.0,840.69,5,1.0
6679,2024-01-11,West,Furniture,Online,Enterprise,4,147.42,0.0,589.68,0.0,589.68,1,1.0
6680,2023-03-28,Midwest,Office Supplies,Online,Mid Market,2,223.6,0.05,447.2,22.36,424.84,3,1.0
6681,2024-03-12,West,Software,Retail,Mid Market,8,197.29,0.1,1578.32,157.83,1420.49,3,1.0
6682,2025-02-02,South,Software,Retail,Mid Market,8,236.57,0.15,1892.56,283.88,1608.68,2,1.0
6683,2024-12-02,West,Office Supplies,Retail,Enterprise,8,154.87,0.0,1238.96,0.0,1548.7,12,1.25
6684,2025-07-30,Northeast,Technology,Partner,Small Business,10,245.53,0.0,2455.3,0.0,2700.83,7,1.1
6685,2023-06-01,West,Furniture,Direct Sales,Small Business,5,219.5,0.0,1097.5,0.0,1207.25,6,1.1
6686,2025-10-28,Midwest,Technology,Retail,Small Business,10,176.47,0.0,1764.7,0.0,2205.88,10,1.25
6687,2025-03-17,Northeast,Furniture,Online,Small Business,6,102.0,0.1,612.0,61.2,550.8,3,1.0
6688,2023-08-23,Northeast,Services,Retail,Consumer,6,240.53,0.0,1443.18,0.0,1587.5,8,1.1
6689,2024-11-05,Midwest,Office Supplies,Retail,Enterprise,7,178.02,0.0,1246.14,0.0,1557.68,11,1.25
6690,2024-07-14,Midwest,Technology,Partner,Mid Market,1,140.55,0.0,140.55,0.0,154.61,7,1.1
6691,2023-02-07,Northeast,Technology,Online,Enterprise,10,159.94,0.05,1599.4,79.97,1519.43,2,1.0
6692,2025-04-01,Northeast,Technology,Retail,Small Business,3,220.19,0.15,660.57,99.09,561.48,4,1.0
6693,2024-02-25,Northeast,Technology,Retail,Consumer,11,176.91,0.1,1946.01,194.6,1751.41,2,1.0
6694,2023-12-14,Midwest,Office Supplies,Partner,Enterprise,3,193.62,0.1,580.86,58.09,653.47,12,1.25
6695,2025-01-17,West,Furniture,Online,Enterprise,11,200.45,0.0,2204.95,0.0,2204.95,1,1.0
6696,2023-09-30,South,Technology,Direct Sales,Small Business,7,130.89,0.1,916.23,91.62,824.61,9,1.0
6697,2023-11-04,West,Technology,Retail,Small Business,6,217.38,0.0,1304.28,0.0,1630.35,11,1.25
6698,2025-09-02,Northeast,Office Supplies,Direct Sales,Mid Market,9,220.23,0.05,1982.07,99.1,1882.97,9,1.0
6699,2025-01-02,Northeast,Office Supplies,Online,Small Business,9,301.63,0.05,2714.67,135.73,2578.94,1,1.0
6700,2025-10-29,West,Software,Retail,Enterprise,9,221.67,0.0,1995.03,0.0,2493.79,10,1.25
6701,2024-03-19,West,Technology,Direct Sales,Small Business,4,204.13,0.05,816.52,40.83,775.69,3,1.0
6702,2024-02-09,South,Software,Direct Sales,Mid Market,3,94.67,0.15,284.01,42.6,241.41,2,1.0
6703,2025-05-02,West,Office Supplies,Direct Sales,Mid Market,4,221.98,0.15,887.92,133.19,754.73,5,1.0
6704,2025-02-16,Midwest,Technology,Online,Mid Market,3,286.87,0.0,860.61,0.0,860.61,2,1.0
6705,2023-04-25,West,Technology,Online,Small Business,7,155.64,0.0,1089.48,0.0,1089.48,4,1.0
6706,2023-03-06,South,Furniture,Online,Consumer,11,103.45,0.05,1137.95,56.9,1081.05,3,1.0
6707,2025-04-04,West,Office Supplies,Online,Small Business,3,146.26,0.1,438.78,43.88,394.9,4,1.0
6708,2023-08-27,South,Technology,Online,Small Business,1,226.66,0.05,226.66,11.33,236.86,8,1.1
6709,2023-10-29,Northeast,Software,Retail,Enterprise,8,163.58,0.15,1308.64,196.3,1390.43,10,1.25
6710,2025-08-26,West,Technology,Partner,Mid Market,6,143.72,0.05,862.32,43.12,901.12,8,1.1
6711,2024-01-04,Northeast,Office Supplies,Retail,Enterprise,5,201.12,0.0,1005.6,0.0,1005.6,1,1.0
6712,2023-08-21,South,Furniture,Partner,Enterprise,8,197.39,0.0,1579.12,0.0,1737.03,8,1.1
6713,2023-07-14,South,Office Supplies,Online,Consumer,11,261.68,0.1,2878.48,287.85,2849.7,7,1.1
6714,2025-06-25,Midwest,Services,Partner,Small Business,8,161.65,0.0,1293.2,0.0,1422.52,6,1.1
6715,2025-11-01,Midwest,Services,Online,Mid Market,3,191.01,0.0,573.03,0.0,716.29,11,1.25
6716,2025-07-09,West,Technology,Retail,Enterprise,3,70.28,0.1,210.84,21.08,208.73,7,1.1
6717,2024-11-19,South,Furniture,Retail,Enterprise,10,155.61,0.0,1556.1,0.0,1945.13,11,1.25
6718,2023-06-26,South,Software,Direct Sales,Mid Market,7,201.08,0.1,1407.56,140.76,1393.48,6,1.1
6719,2023-08-05,Midwest,Furniture,Direct Sales,Mid Market,3,170.72,0.05,512.16,25.61,535.21,8,1.1
6720,2025-10-31,South,Office Supplies,Online,Enterprise,9,62.47,0.05,562.23,28.11,667.65,10,1.25
6721,2024-09-21,West,Services,Online,Mid Market,8,219.06,0.15,1752.48,262.87,1489.61,9,1.0
6722,2023-06-13,Midwest,Office Supplies,Retail,Consumer,8,213.85,0.1,1710.8,171.08,1693.69,6,1.1
6723,2023-02-22,South,Technology,Retail,Small Business,9,134.83,0.0,1213.47,0.0,1213.47,2,1.0
6724,2023-08-06,South,Software,Retail,Consumer,8,223.69,0.1,1789.52,178.95,1771.62,8,1.1
6725,2025-09-25,South,Services,Online,Mid Market,4,114.57,0.05,458.28,22.91,435.37,9,1.0
6726,2025-04-03,Northeast,Software,Partner,Mid Market,7,144.96,0.0,1014.72,0.0,1014.72,4,1.0
6727,2024-01-20,West,Furniture,Online,Mid Market,6,261.79,0.1,1570.74,157.07,1413.67,1,1.0
6728,2023-02-25,Northeast,Services,Online,Small Business,1,256.49,0.0,256.49,0.0,256.49,2,1.0
6729,2023-04-28,South,Services,Online,Consumer,5,222.59,0.1,1112.95,111.3,1001.66,4,1.0
6730,2025-06-18,Midwest,Services,Direct Sales,Small Business,2,151.26,0.05,302.52,15.13,316.13,6,1.1
6731,2025-03-08,South,Furniture,Online,Small Business,9,209.75,0.0,1887.75,0.0,1887.75,3,1.0
6732,2025-02-18,West,Software,Partner,Small Business,11,212.73,0.0,2340.03,0.0,2340.03,2,1.0
6733,2025-10-12,Northeast,Office Supplies,Online,Small Business,3,89.22,0.05,267.66,13.38,317.85,10,1.25
6734,2025-03-13,Northeast,Technology,Retail,Mid Market,7,126.98,0.0,888.86,0.0,888.86,3,1.0
6735,2025-04-24,Midwest,Office Supplies,Direct Sales,Small Business,2,244.62,0.1,489.24,48.92,440.32,4,1.0
6736,2025-05-04,Northeast,Software,Online,Mid Market,7,42.97,0.1,300.79,30.08,270.71,5,1.0
6737,2024-12-08,South,Services,Direct Sales,Mid Market,4,189.57,0.05,758.28,37.91,900.46,12,1.25
6738,2023-01-22,West,Services,Direct Sales,Consumer,11,182.35,0.0,2005.85,0.0,2005.85,1,1.0
6739,2025-04-22,West,Technology,Partner,Small Business,6,141.24,0.1,847.44,84.74,762.7,4,1.0
6740,2023-07-11,Northeast,Office Supplies,Online,Small Business,9,185.42,0.05,1668.78,83.44,1743.88,7,1.1
6741,2025-10-15,South,Office Supplies,Partner,Small Business,8,184.75,0.0,1478.0,0.0,1847.5,10,1.25
6742,2024-01-31,Northeast,Services,Direct Sales,Enterprise,9,192.85,0.1,1735.65,173.56,1562.08,1,1.0
6743,2025-10-27,West,Technology,Direct Sales,Mid Market,5,177.45,0.1,887.25,88.72,998.16,10,1.25
6744,2024-10-01,Midwest,Software,Partner,Mid Market,5,215.74,0.1,1078.7,107.87,1213.54,10,1.25
6745,2025-10-15,South,Office Supplies,Retail,Mid Market,4,225.58,0.0,902.32,0.0,1127.9,10,1.25
6746,2024-07-20,West,Services,Partner,Small Business,9,137.85,0.05,1240.65,62.03,1296.48,7,1.1
6747,2023-08-19,Midwest,Furniture,Retail,Small Business,10,239.72,0.05,2397.2,119.86,2505.07,8,1.1
6748,2025-05-23,West,Office Supplies,Online,Consumer,8,175.32,0.15,1402.56,210.38,1192.18,5,1.0
6749,2024-07-27,Northeast,Services,Retail,Small Business,6,72.03,0.15,432.18,64.83,404.09,7,1.1
6750,2023-08-28,Midwest,Software,Partner,Consumer,10,160.19,0.0,1601.9,0.0,1762.09,8,1.1
6751,2023-03-31,West,Technology,Retail,Consumer,6,181.97,0.2,1091.82,218.36,873.46,3,1.0
6752,2023-08-20,Northeast,Technology,Partner,Mid Market,6,105.06,0.1,630.36,63.04,624.06,8,1.1
6753,2024-04-01,Midwest,Software,Online,Consumer,6,178.31,0.0,1069.86,0.0,1069.86,4,1.0
6754,2023-08-21,Midwest,Furniture,Online,Small Business,7,166.96,0.1,1168.72,116.87,1157.03,8,1.1
6755,2023-12-20,South,Software,Online,Small Business,6,203.42,0.0,1220.52,0.0,1525.65,12,1.25
6756,2025-10-01,West,Software,Online,Small Business,8,160.98,0.15,1287.84,193.18,1368.33,10,1.25
6757,2024-03-14,Midwest,Services,Retail,Small Business,7,177.79,0.0,1244.53,0.0,1244.53,3,1.0
6758,2023-12-11,Northeast,Office Supplies,Direct Sales,Small Business,2,238.21,0.1,476.42,47.64,535.97,12,1.25
6759,2024-10-25,South,Software,Retail,Mid Market,10,201.64,0.0,2016.4,0.0,2520.5,10,1.25
6760,2024-10-18,South,Technology,Online,Small Business,4,200.76,0.1,803.04,80.3,903.42,10,1.25
6761,2023-05-10,Midwest,Office Supplies,Online,Mid Market,11,166.45,0.05,1830.95,91.55,1739.4,5,1.0
6762,2023-05-21,South,Technology,Retail,Small Business,7,130.66,0.1,914.62,91.46,823.16,5,1.0
6763,2024-02-19,Midwest,Software,Online,Small Business,2,215.77,0.0,431.54,0.0,431.54,2,1.0
6764,2024-09-17,Midwest,Software,Retail,Enterprise,4,128.55,0.0,514.2,0.0,514.2,9,1.0
6765,2023-10-11,West,Technology,Online,Enterprise,2,271.91,0.05,543.82,27.19,645.79,10,1.25
6766,2023-08-11,Northeast,Furniture,Online,Enterprise,2,126.63,0.0,253.26,0.0,278.59,8,1.1
6767,2025-01-13,West,Software,Partner,Consumer,7,172.34,0.05,1206.38,60.32,1146.06,1,1.0
6768,2024-04-07,Midwest,Software,Retail,Mid Market,11,239.54,0.0,2634.94,0.0,2634.94,4,1.0
6769,2023-12-23,South,Office Supplies,Online,Enterprise,2,180.85,0.0,361.7,0.0,452.12,12,1.25
6770,2025-11-12,West,Services,Direct Sales,Small Business,4,206.43,0.2,825.72,165.14,825.72,11,1.25
6771,2025-05-08,Northeast,Services,Online,Mid Market,7,193.32,0.0,1353.24,0.0,1353.24,5,1.0
6772,2024-10-26,South,Furniture,Online,Mid Market,6,103.66,0.15,621.96,93.29,660.83,10,1.25
6773,2025-10-11,West,Furniture,Partner,Mid Market,4,131.61,0.1,526.44,52.64,592.25,10,1.25
6774,2023-03-26,South,Office Supplies,Partner,Enterprise,9,170.62,0.0,1535.58,0.0,1535.58,3,1.0
6775,2024-09-12,South,Software,Online,Enterprise,5,179.5,0.0,897.5,0.0,897.5,9,1.0
6776,2025-11-20,South,Office Supplies,Retail,Enterprise,2,225.01,0.0,450.02,0.0,562.52,11,1.25
6777,2023-08-28,South,Software,Online,Small Business,7,189.29,0.0,1325.03,0.0,1457.53,8,1.1
6778,2023-12-29,Northeast,Technology,Direct Sales,Mid Market,10,177.25,0.05,1772.5,88.62,2104.84,12,1.25
6779,2025-04-01,Midwest,Services,Partner,Mid Market,2,163.42,0.0,326.84,0.0,326.84,4,1.0
6780,2024-10-29,South,Software,Online,Mid Market,8,229.92,0.05,1839.36,91.97,2184.24,10,1.25
6781,2023-04-09,Midwest,Furniture,Online,Small Business,7,148.13,0.1,1036.91,103.69,933.22,4,1.0
6782,2023-02-16,South,Furniture,Retail,Consumer,9,122.1,0.1,1098.9,109.89,989.01,2,1.0
6783,2025-04-18,West,Technology,Retail,Consumer,6,175.74,0.0,1054.44,0.0,1054.44,4,1.0
6784,2024-02-26,South,Software,Partner,Enterprise,7,231.11,0.2,1617.77,323.55,1294.22,2,1.0
6785,2023-03-03,South,Software,Direct Sales,Small Business,10,152.4,0.0,1524.0,0.0,1524.0,3,1.0
6786,2025-10-06,Northeast,Office Supplies,Online,Mid Market,9,196.81,0.1,1771.29,177.13,1992.7,10,1.25
6787,2024-08-20,South,Technology,Partner,Mid Market,7,133.55,0.0,934.85,0.0,1028.34,8,1.1
6788,2024-01-27,Northeast,Technology,Retail,Mid Market,9,143.67,0.05,1293.03,64.65,1228.38,1,1.0
6789,2025-09-03,West,Furniture,Retail,Small Business,8,264.29,0.05,2114.32,105.72,2008.6,9,1.0
6790,2025-12-11,South,Technology,Partner,Mid Market,5,71.0,0.0,355.0,0.0,443.75,12,1.25
6791,2024-08-25,Midwest,Furniture,Online,Enterprise,7,144.08,0.05,1008.56,50.43,1053.95,8,1.1
6792,2023-12-03,Midwest,Technology,Online,Consumer,7,89.4,0.0,625.8,0.0,782.25,12,1.25
6793,2025-03-20,West,Furniture,Partner,Mid Market,1,141.43,0.05,141.43,7.07,134.36,3,1.0
6794,2025-01-21,South,Office Supplies,Retail,Consumer,4,229.72,0.05,918.88,45.94,872.94,1,1.0
6795,2025-05-30,South,Services,Direct Sales,Consumer,5,267.62,0.1,1338.1,133.81,1204.29,5,1.0
6796,2024-09-26,Northeast,Furniture,Online,Mid Market,6,116.18,0.0,697.08,0.0,697.08,9,1.0
6797,2023-09-11,West,Software,Online,Enterprise,7,224.43,0.0,1571.01,0.0,1571.01,9,1.0
6798,2023-01-20,South,Technology,Online,Small Business,5,112.1,0.1,560.5,56.05,504.45,1,1.0
6799,2024-06-11,Northeast,Office Supplies,Retail,Mid Market,2,148.83,0.0,297.66,0.0,327.43,6,1.1
6800,2024-01-11,South,Services,Direct Sales,Small Business,5,199.47,0.1,997.35,99.74,897.62,1,1.0
6801,2023-06-15,South,Technology,Online,Small Business,5,87.39,0.15,436.95,65.54,408.55,6,1.1
6802,2025-05-10,South,Technology,Retail,Consumer,7,147.32,0.05,1031.24,51.56,979.68,5,1.0
6803,2024-09-08,West,Technology,Retail,Consumer,3,180.33,0.0,540.99,0.0,540.99,9,1.0
6804,2024-09-03,South,Office Supplies,Partner,Small Business,1,70.69,0.1,70.69,7.07,63.62,9,1.0
6805,2024-05-17,West,Software,Retail,Mid Market,6,139.39,0.15,836.34,125.45,710.89,5,1.0
6806,2025-07-01,Northeast,Technology,Retail,Mid Market,7,156.56,0.0,1095.92,0.0,1205.51,7,1.1
6807,2023-03-20,South,Technology,Partner,Mid Market,11,144.64,0.05,1591.04,79.55,1511.49,3,1.0
6808,2024-08-07,West,Services,Online,Small Business,10,155.81,0.1,1558.1,155.81,1542.52,8,1.1
6809,2024-11-18,West,Furniture,Direct Sales,Enterprise,8,202.67,0.0,1621.36,0.0,2026.7,11,1.25
6810,2024-01-31,West,Office Supplies,Partner,Small Business,7,196.18,0.05,1373.26,68.66,1304.6,1,1.0
6811,2024-02-06,Northeast,Services,Online,Small Business,7,254.62,0.05,1782.34,89.12,1693.22,2,1.0
6812,2025-09-01,West,Furniture,Partner,Enterprise,7,170.88,0.05,1196.16,59.81,1136.35,9,1.0
6813,2023-08-12,South,Services,Partner,Enterprise,1,101.42,0.0,101.42,0.0,111.56,8,1.1
